Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,6520000,44000,4,Delhi
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,5350000,59500,5,Kolkata
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,5900000,45500,5,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,6610000,37000,3,Chandigarh
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,5970000,45000,4,Chandigarh
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7080000,54000,3,Delhi
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7210000,37500,3,Delhi
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,6680000,27000,3,Hyderabad
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7480000,9800,2,Hyderabad
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,9000000,7200,1,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7290000,26000,3,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,9010000,7000,1,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7300000,25000,3,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,5910000,45500,5,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,5430000,45500,5,Pune
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,6550000,39000,4,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,6010000,39000,4,Pune
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7310000,24000,3,Mumbai
BMW,X7,xDrive30d DPE[2019-2023],Automatic (TC),Diesel,7340000,28000,2,Pune
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,5360000,36701,3,Bangalore
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,5350000,37000,3,Bangalore
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4760000,57000,4,Bangalore
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4770000,55000,4,Bangalore
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4750000,57844,4,Bangalore
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4850000,38000,4,Delhi
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4460000,42000,4,Chennai
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,4160000,18404,5,Chennai
BMW,X4,xDrive30d M Sport X[2019-2022],Automatic (TC),Diesel,5990000,20000,2,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,5430000,75000,5,Surat
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,7460000,36000,3,Bangalore
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6730000,44000,4,Bangalore
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6690000,48315,4,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6120000,43868,5,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,5650000,38000,5,Chennai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,7670000,16149,2,Chennai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6640000,57000,4,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6770000,37000,4,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,8360000,18000,2,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6020000,59000,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6090000,48000,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6120000,41500,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,7640000,12000,3,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,5990000,63000,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6690000,50000,4,Delhi
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6670000,60000,3,Lucknow
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,7670000,16419,2,Chennai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,5990000,61000,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6300000,16000,5,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6710000,48000,4,Mumbai
BMW,X5,xDrive30d xLine,Automatic (TC),Diesel,6040000,55000,5,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9170000,21000,2,Ahmedabad
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10300000,33000,4,Bangalore
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11500000,9000,2,Bangalore
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11800000,10000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,10000,2,Gurgaon
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8020000,6000,3,Bangalore
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9120000,42318,2,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9000000,42318,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,18000,2,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11800000,18000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9820000,5000,1,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9710000,5000,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,12400000,7000,2,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,12300000,7000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,12700000,24000,1,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,12600000,24000,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9070000,19000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,13400000,8200,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8100000,44000,3,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10800000,16900,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,6780000,51000,5,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8430000,6500,3,Chennai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8320000,6500,3,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,13000000,27000,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9820000,40000,3,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8310000,8000,4,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9220000,20000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10500000,25000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,2500,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8560000,34000,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8760000,39000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9500000,42000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9430000,40000,1,Chandigarh
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,6710000,43097,4,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,14300000,6500,1,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,14400000,6500,1,Pune
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,13000000,19250,1,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,13100000,19250,1,Pune
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10300000,11500,1,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10400000,11500,1,Hyderabad
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9620000,39000,4,Pune
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9840000,10000,3,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,10800,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,14000,1,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10800000,27000,2,Delhi
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9450000,16000,2,Chennai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,7120000,19500,5,Kolkata
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,8920000,40000,4,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,18000,1,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,9820000,38000,3,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10800000,24052,2,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,11900000,19500,1,Mumbai
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10400000,19500,1,Pune
BMW,X5,xDrive40i M Sport,Automatic (TC),Petrol,10400000,11000,1,Pune
Tata,Nexon,XM[2017-2020],Manual,Petrol,483000,53000,6,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,589000,23880,4,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,527000,55000,5,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,441000,58200,7,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,591000,22521,4,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,489000,50000,6,Ahmedabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,567000,60000,5,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,531000,38796,6,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,589000,21590,5,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,528000,45226,6,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,524000,53645,6,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,529000,43105,6,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,572000,52000,5,Bangalore
Tata,Nexon,XM[2017-2020],Manual,Petrol,572000,52000,5,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,579000,40000,4,Chandigarh
Tata,Nexon,XM[2017-2020],Manual,Petrol,523000,57000,5,Chandigarh
Tata,Nexon,XM[2017-2020],Manual,Petrol,454000,31230,7,Chandigarh
Tata,Nexon,XM[2017-2020],Manual,Petrol,532000,37294,5,Chennai
Tata,Nexon,XM[2017-2020],Manual,Petrol,503000,97000,5,Chennai
Tata,Nexon,XM[2017-2020],Manual,Petrol,566000,60000,4,Chennai
Tata,Nexon,XM[2017-2020],Manual,Petrol,532000,36000,6,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,628000,46000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,572000,51000,5,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,518000,65000,6,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,622000,55000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,519000,62000,6,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,575000,47000,5,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,527000,47000,5,Sangli
Tata,Nexon,XM[2017-2020],Manual,Petrol,534000,35000,5,Ghaziabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,479000,56000,6,Ghaziabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,519000,72000,5,Gurgaon
Tata,Nexon,XM[2017-2020],Manual,Petrol,505000,90188,6,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,563000,68574,5,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,634000,36000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,621000,57000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,561000,71500,5,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,613000,70000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,640000,26000,4,Delhi
Tata,Nexon,XM[2017-2020],Manual,Petrol,531000,53127,5,Hyderabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,461000,100000,6,Hyderabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,541000,30000,5,Hyderabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,438000,65000,7,Hyderabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,512000,78600,5,Hyderabad
Tata,Nexon,XM[2017-2020],Manual,Petrol,630000,41928,4,Mumbai
Tata,Nexon,XM[2017-2020],Manual,Petrol,520000,61000,6,Mumbai
Tata,Nexon,XM[2017-2020],Manual,Petrol,580000,37000,5,Mumbai
Tata,Nexon,XM[2017-2020],Manual,Petrol,567000,60600,5,Mumbai
Tata,Nexon,XM[2017-2020],Manual,Petrol,583000,31500,5,Mumbai
Tata,Nexon,XM[2017-2020],Manual,Petrol,485000,60000,6,Pune
Tata,Nexon,XM[2017-2020],Manual,Petrol,494000,29409,6,Pune
Tata,Nexon,XM[2017-2020],Manual,Petrol,523000,69000,5,Pune
Tata,Nexon,XM[2017-2020],Manual,Petrol,428000,103000,7,Pune
Tata,Tigor,XZ,Manual,Petrol,613000,8135,3,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,670000,14000,2,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,674000,6711,2,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,446000,73000,6,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,499000,44531,5,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,596000,39066,4,Bangalore
Tata,Tigor,XZ,Manual,Petrol,724000,20720,2,Bangalore
Tata,Tigor,XZ,Manual,Petrol,538000,53600,5,Bangalore
Tata,Tigor,XZ,Manual,Petrol,598000,35000,4,Bangalore
Tata,Tigor,XZ,Manual,Petrol,598000,35000,4,Delhi
Tata,Tigor,XZ,Manual,Petrol,484000,71675,6,Bangalore
Tata,Tigor,XZ,Manual,Petrol,509000,20000,6,Bangalore
Tata,Tigor,XZ,Manual,Petrol,661000,23000,3,Bangalore
Tata,Tigor,XZ,Manual,Petrol,556000,23360,4,Chandigarh
Tata,Tigor,XZ,Manual,Petrol,665000,23311,2,Chandigarh
Tata,Tigor,XZ,Manual,Petrol,637000,59000,2,Chennai
Tata,Tigor,XZ,Manual,Petrol,664000,23611,2,Chennai
Tata,Tigor,XZ,Manual,Petrol,431000,31656,7,Chennai
Tata,Tigor,XZ,Manual,Petrol,658000,32163,2,Chennai
Tata,Tigor,XZ,Manual,Petrol,662000,20000,2,Chennai
Tata,Tigor,XZ,Manual,Petrol,511000,30147,5,Chennai
Tata,Tigor,XZ,Manual,Petrol,491000,55851,5,Chennai
Tata,Tigor,XZ,Manual,Petrol,410000,73000,7,Chennai
Tata,Tigor,XZ,Manual,Petrol,462000,38900,6,Chennai
Tata,Tigor,XZ,Manual,Petrol,462000,33650,6,Chennai
Tata,Tigor,XZ,Manual,Petrol,597000,34600,3,Chennai
Tata,Tigor,XZ,Manual,Petrol,735000,3900,1,Chennai
Tata,Tigor,XZ,Manual,Petrol,710000,41000,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,722000,23518,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,552000,26000,5,Delhi
Tata,Tigor,XZ,Manual,Petrol,732000,9300,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,668000,15908,2,Ghaziabad
Tata,Tigor,XZ,Manual,Petrol,456000,61450,6,Noida
Tata,Tigor,XZ,Manual,Petrol,411000,68200,7,Faridabad
Tata,Tigor,XZ,Manual,Petrol,721000,24939,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,712000,37622,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,434000,96000,7,Delhi
Tata,Tigor,XZ,Manual,Petrol,727000,16000,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,459000,45382,6,Hyderabad
Tata,Tigor,XZ,Manual,Petrol,448000,77345,6,Hyderabad
Tata,Tigor,XZ,Manual,Petrol,542000,45960,4,Hyderabad
Tata,Tigor,XZ,Manual,Petrol,420000,57681,7,Hyderabad
Tata,Tigor,XZ,Manual,Petrol,735000,5964,1,Kolkata
Tata,Tigor,XZ,Manual,Petrol,661000,20443,2,Kolkata
Tata,Tigor,XZ,Manual,Petrol,541000,47348,5,Mumbai
Tata,Tigor,XZ,Manual,Petrol,463000,29260,7,Mumbai
Tata,Tigor,XZ,Manual,Petrol,651000,38000,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,720000,26000,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,663000,19000,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,449000,60781,7,Mumbai
Tata,Tigor,XZ,Manual,Petrol,663000,18900,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,722000,22645,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,726000,17258,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,658000,27700,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,663000,19098,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,651000,39046,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,557000,17000,5,Mumbai
Tata,Tigor,XZ,Manual,Petrol,667000,12500,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,658000,27835,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,649000,48469,2,Navi
Tata,Tigor,XZ,Manual,Petrol,510000,20701,5,Thane
Tata,Tigor,XZ,Manual,Petrol,447000,67666,6,Thane
Tata,Tigor,XZ,Manual,Petrol,725000,18323,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,496000,48178,6,Mumbai
Tata,Tigor,XZ,Manual,Petrol,520000,87229,5,Mumbai
Tata,Tigor,XZ,Manual,Petrol,611000,12280,4,Mumbai
Tata,Tigor,XZ,Manual,Petrol,490000,61000,6,Mumbai
Tata,Tigor,XZ,Manual,Petrol,722000,23870,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,473000,15940,6,Pune
Tata,Tigor,XZ,Manual,Petrol,499000,51637,5,Pune
Tata,Tigor,XZ,Manual,Petrol,512000,19000,5,Pune
Tata,Tigor,XZ,Manual,Petrol,726000,17000,1,Pune
Tata,Tigor,XZ,Manual,Petrol,672000,3180,2,Pune
Tata,Tigor,XZ,Manual,Petrol,661000,27000,2,Pune
Tata,Tigor,XZ,Manual,Petrol,452000,68548,6,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,668000,12248,2,Ahmedabad
Tata,Tigor,XZ,Manual,Petrol,712000,37557,2,Delhi
Tata,Tigor,XZ,Manual,Petrol,657000,27009,2,Kolkata
Tata,Tigor,XZ,Manual,Petrol,508000,25000,5,Kolkata
Tata,Tigor,XZ,Manual,Petrol,535000,71000,4,Kolkata
Tata,Tigor,XZ,Manual,Petrol,705000,48000,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,734000,5837,2,Mumbai
Tata,Tigor,XZ,Manual,Petrol,474000,94586,6,Mumbai
Tata,Tigor,XZ,Manual,Petrol,657000,28600,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,559000,13000,5,Mumbai
Tata,Tigor,XZ,Manual,Petrol,459000,39267,6,Pune
Tata,Tigor,XZ,Manual,Petrol,496000,59817,5,Pune
Tata,Tigor,XZ,Manual,Petrol,597000,40957,3,Pune
Tata,Tigor,XZ,Manual,Petrol,457000,42000,6,Pune
Tata,Tigor,XZ,Manual,Petrol,640000,66700,2,Pune
Tata,Tigor,XZ,Manual,Petrol,655000,32586,3,Mumbai
Tata,Tigor,XZ,Manual,Petrol,515000,19700,5,Pune
Tata,Tigor,XZ,Manual,Petrol,414000,60000,7,Pune
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,325000,89908,7,Chennai
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,705000,7563,1,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,339000,44235,7,Chennai
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,357000,64514,5,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,337000,83703,6,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,411000,20937,5,Chennai
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,702000,8870,2,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,370000,40608,6,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,413000,48206,5,Chennai
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,415000,48331,7,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,393000,43322,7,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,389000,52361,7,Delhi
Tata,Tiago,Revotron XTA [2017-2019][2016-2020],Automatic,Petrol,374000,102235,7,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,409000,52000,6,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,479000,15000,5,Delhi
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,599000,19000,3,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,435000,57000,6,Delhi
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,599000,19000,3,Delhi
Tata,Tiago,Revotron XTA [2017-2019][2016-2020],Automatic,Petrol,340000,51000,7,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,347000,80747,7,Ghaziabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,350000,102231,6,Ghaziabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,430000,72000,6,Delhi
Tata,Tiago,XZA,Automatic,Petrol,600000,6000,4,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,450000,84000,6,Delhi
Tata,Tiago,XZ AMT [2021-2023],Automatic,Petrol,650000,8948,3,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,301000,41000,7,Delhi
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,396000,35000,7,Chandigarh
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,532000,31000,5,Mohali
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,404000,55000,5,Mohali
Tata,Tiago,XZA Plus [2020-2023],Automatic,Petrol,647000,50500,3,Chandigarh
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,618000,31000,4,Chandigarh
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,691000,30711,3,Bangalore
Tata,Tiago,Revotron XTA [2017-2019][2016-2020],Manual,Petrol,390000,50796,6,Bangalore
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,355000,42312,7,Bangalore
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,350000,35429,7,Bangalore
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,695000,5000,1,Bangalore
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,375000,55000,7,Bangalore
Tata,Tiago,Revotron XTA [2017-2019][2016-2020],Manual,Petrol,325000,33715,7,Bangalore
Tata,Tiago,XZA Plus [2020-2023],Automatic,Petrol,625000,66000,3,Bangalore
Tata,Tiago,XZ AMT [2021-2023],Automatic,Petrol,750000,3100,1,Bangalore
Tata,Tiago,XZA Plus [2020-2023],Automatic,Petrol,635000,65000,3,Bangalore
Tata,Tiago,XZA Plus [2020-2023],Automatic,Petrol,786000,6800,1,Bangalore
Tata,Tiago,XZA,Automatic,Petrol,620000,5600,4,Bangalore
Tata,Tiago,XZ AMT [2021-2023],Automatic,Petrol,650000,52000,3,Bangalore
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,365000,30000,7,Bangalore
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,367000,67508,7,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,383000,59590,6,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,335000,57920,7,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,374000,88033,6,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,371000,69000,6,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,355000,35894,7,Hyderabad
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,615000,41884,3,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,392000,41772,6,Hyderabad
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,664000,31090,3,Hyderabad
Tata,Tiago,Revotron XZA Plus[2016-2020],Automatic,Petrol,669000,20402,3,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,401000,45983,6,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,342000,62204,7,Hyderabad
Tata,Tiago,XZA Plus [2020-2023],Automatic,Petrol,583000,50000,4,Hyderabad
Tata,Tiago,Revotron XZA [2017-2019][2016-2020],Automatic,Petrol,369000,68000,6,Hyderabad
Tata,Harrier,XZA Plus Dual Tone[2019-2023],Automatic,Diesel,1860000,26221,2,Hyderabad
Tata,Harrier,XMA[2019-2023],Automatic,Diesel,1190000,28570,3,Hyderabad
Tata,Harrier,XZA Plus[2019-2023],Automatic,Diesel,1850000,34700,2,Hyderabad
Tata,Harrier,XZA Plus Dual Tone[2019-2023],Automatic,Diesel,1800000,26000,2,Hyderabad
Tata,Harrier,XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1350000,91215,4,Hyderabad
Tata,Harrier,XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1650000,53600,3,Hyderabad
Tata,Harrier,XZA Dual Tone[2019-2023],Automatic,Diesel,1560000,69000,4,Hyderabad
Tata,Harrier,XZA Dual Tone[2019-2023],Automatic,Diesel,1550000,69356,4,Hyderabad
Tata,Harrier,XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1700000,57791,3,Delhi
Tata,Harrier,2021 XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1850000,41000,3,Hyderabad
Tata,Harrier,2021 XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1710000,49000,3,Hyderabad
Tata,Harrier,2021 XZA Plus Dark Edition[2019-2023],Automatic,Diesel,1910000,16000,2,Hyderabad
