,Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
2577,Maruti Suzuki,Celerio,VXi,Manual,Petrol,315000.0,8719,9,Pune
2578,Maruti Suzuki,Celerio,VXi,Manual,Petrol,303000.0,53870,9,Pune
2579,Maruti Suzuki,Celerio,VXi,Manual,Petrol,301000.0,61000,9,Pune
2580,Maruti Suzuki,Celerio,VXi,Manual,Petrol,319000.0,70485,8,Pune
2581,Maruti Suzuki,Celerio,VXi,Manual,Petrol,447000.0,72000,4,Pune
2582,Maruti Suzuki,Celerio,VXi,Manual,Petrol,305000.0,30500,9,Pune
2583,Maruti Suzuki,Celerio,VXi,Manual,Petrol,313000.0,94000,8,Pune
2584,Maruti Suzuki,Celerio,VXi,Manual,Petrol,380000.0,69000,6,Pune
2585,Maruti Suzuki,Celerio,VXi,Manual,Petrol,410000.0,71000,5,Pune
2586,Maruti Suzuki,Celerio,VXi,Manual,Petrol,376000.0,78000,6,Pune
2587,Maruti Suzuki,Celerio,VXi,Manual,Petrol,411000.0,64000,5,Pune
2588,Maruti Suzuki,Celerio,VXi,Manual,Petrol,328000.0,48000,8,Pune
2589,Maruti Suzuki,Celerio,VXi,Manual,Petrol,300000.0,59507,9,Pune
2590,Maruti Suzuki,Celerio,VXi,Manual,Petrol,403000.0,82000,5,Pune
2591,Maruti Suzuki,Celerio,VXi,Manual,Petrol,320000.0,87470,8,Pune
2592,Maruti Suzuki,Swift,VXi,Manual,Petrol,556000.0,48000,3,Pune
2593,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,335000.0,35980,8,Ahmedabad
2594,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,311000.0,125000,9,Ahmedabad
2595,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,331000.0,66000,8,Ahmedabad
2596,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,482000.0,68658,8,Bangalore
2597,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,61511,10,Bangalore
2598,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,316000.0,93374,10,Bangalore
2599,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,472000.0,41000,7,Chennai
2600,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,476000.0,26007,7,Chennai
2601,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,332000.0,75000,8,Chennai
2602,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,342000.0,94022,9,Delhi
2603,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,482000.0,60000,8,Delhi
2604,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,344000.0,46263,9,Delhi
2605,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,60221,10,Delhi
2606,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,57438,10,Delhi
2607,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,71444,9,Delhi
2608,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,64000,9,Delhi
2609,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,75000,9,Delhi
2610,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,482000.0,83000,8,Delhi
2611,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,29000,7,Delhi
2612,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,342000.0,95456,9,Delhi
2613,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,316000.0,100878,10,Delhi
2614,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,71000,10,Delhi
2615,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,54000,10,Delhi
2616,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,338000.0,30464,8,Ghaziabad
2617,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,310000.0,96475,9,Ghaziabad
2618,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,290000.0,97679,10,Ghaziabad
2619,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,311000.0,72831,9,Ghaziabad
2620,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,473000.0,71000,7,Noida
2621,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,284000.0,74000,10,Ghaziabad
2622,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,311000.0,51000,9,Ghaziabad
2623,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,65000,10,Delhi
2624,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,342000.0,107000,9,Delhi
2625,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,342000.0,100000,9,Delhi
2626,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,344000.0,27400,9,Delhi
2627,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,469000.0,48084,7,Hyderabad
2628,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,287000.0,49000,10,Hyderabad
2629,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,310000.0,64663,9,Hyderabad
2630,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,286000.0,51073,10,Hyderabad
2631,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,334000.0,57000,8,Hyderabad
2632,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,474000.0,53469,7,Hyderabad
2633,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,284000.0,44000,10,Hyderabad
2634,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,470000.0,66000,7,Hyderabad
2635,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,285000.0,45000,10,Kolkata
2636,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,290000.0,52000,10,Kolkata
2637,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,288000.0,63000,10,Kolkata
2638,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,308000.0,40000,9,Kolkata
2639,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,484000.0,19049,8,Mumbai
2640,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,65000,9,Mumbai
2641,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,73500,10,Mumbai
2642,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,81362,9,Mumbai
2643,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,65748,9,Mumbai
2644,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,27000,7,Mumbai
2645,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,344000.0,45300,9,Mumbai
2646,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,50000,7,Mumbai
2647,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,69665,10,Mumbai
2648,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,84000,9,Mumbai
2649,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,38000,7,Mumbai
2650,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,477000.0,38000,7,Thane
2651,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,51000,7,Mumbai
2652,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,514000.0,64000,7,Mumbai
2653,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,46442,10,Mumbai
2654,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,336000.0,18600,8,Thane
2655,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,288000.0,30000,10,Thane
2656,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,306000.0,35545,9,Thane
2657,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,283000.0,52123,10,Navi
2658,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,483000.0,34315,8,Mumbai
2659,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,66500,10,Mumbai
2660,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,484000.0,3000,8,Mumbai
2661,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,483000.0,46000,8,Mumbai
2662,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,344000.0,49000,9,Mumbai
2663,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,288000.0,34000,10,Pune
2664,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,287000.0,34900,10,Pune
2665,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,331000.0,45000,8,Pune
2666,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,285000.0,73000,10,Pune
2667,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,282000.0,73966,10,Pune
2668,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,290000.0,63296,10,Pune
2669,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,317000.0,74185,10,Delhi
2670,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,342000.0,94022,9,Delhi
2671,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,318000.0,41231,10,Delhi
2672,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,334000.0,53706,8,Chennai
2673,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,287000.0,45000,10,Kolkata
2674,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,283000.0,29000,10,Kolkata
2675,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,286000.0,63000,10,Kolkata
2676,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,484000.0,19200,8,Mumbai
2677,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,514000.0,79210,7,Mumbai
2678,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,65000,9,Mumbai
2679,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,516000.0,7300,7,Mumbai
2680,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,344000.0,24760,9,Mumbai
2681,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,515000.0,34000,7,Mumbai
2682,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,482000.0,65000,8,Mumbai
2683,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,345000.0,21000,9,Mumbai
2684,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,343000.0,65748,9,Mumbai
2685,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,483000.0,49757,8,Mumbai
2686,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,483000.0,34315,8,Mumbai
2687,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,514000.0,75000,7,Mumbai
2688,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,309000.0,96263,9,Pune
2689,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,287000.0,63296,10,Pune
2690,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,288000.0,124716,10,Pune
2691,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,290000.0,27791,10,Pune
2692,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,289000.0,41277,10,Pune
2693,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,285000.0,59526,10,Pune
2694,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,290000.0,64855,10,Pune
2695,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,331000.0,72230,8,Pune
2696,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,524000.0,63000,8,Ahmedabad
2697,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,532000.0,37000,9,Bangalore
2698,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,513000.0,98152,8,Chennai
2699,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,490000.0,74954,10,Mumbai
2700,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,478000.0,113423,10,Mumbai
2701,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,531000.0,62224,8,Thane
2702,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,511000.0,11144,10,Mumbai
2703,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,478000.0,114899,10,Mumbai
2704,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,504000.0,51700,9,Pune
2705,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,515000.0,92000,8,Pune
2706,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,549000.0,11144,10,Mumbai
2707,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,547000.0,74954,10,Mumbai
2708,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,545000.0,114899,10,Mumbai
2709,Maruti Suzuki,Swift DZire,ZDI[2011-2015],Manual,Diesel,534000.0,95260,9,Pune
2710,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,649000.0,76505,7,Bangalore
2711,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,619000.0,41000,8,Delhi
2712,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,653000.0,68500,7,Delhi
2713,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,660000.0,58000,7,Delhi
2714,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,657000.0,61724,7,Mumbai
2715,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,606000.0,63534,8,Mumbai
2716,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,611000.0,55000,8,Mumbai
2717,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,539000.0,108526,9,Mumbai
2718,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,798000.0,27770,5,Mumbai
2719,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,704000.0,74730,6,Mumbai
2720,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,721000.0,49000,6,Mumbai
2721,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,652000.0,71000,7,Mumbai
2722,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,702000.0,76000,5,Thane
2723,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,668000.0,44741,7,Mumbai
2724,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,567000.0,50211,9,Mumbai
2725,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,671000.0,49840,6,Thane
2726,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,539000.0,110000,8,Pune
2727,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,661000.0,99767,7,Ahmedabad
2728,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,662000.0,12650,7,Kolkata
2729,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,726000.0,44741,7,Mumbai
2730,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,728000.0,94570,7,Mumbai
2731,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,674000.0,29000,8,Mumbai
2732,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,671000.0,55468,8,Mumbai
2733,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,724000.0,61724,7,Mumbai
2734,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,771000.0,106000,5,Pune
2735,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,391000.0,51753,5,Ahmedabad
2736,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,390000.0,53000,6,Bangalore
2737,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,390000.0,53000,6,Mumbai
2738,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,362000.0,27000,10,Bangalore
2739,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,342000.0,79000,10,Bangalore
2740,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,341000.0,82000,10,Bangalore
2741,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,301000.0,30000,9,Bangalore
2742,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,427000.0,56000,5,Bangalore
2743,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,348000.0,65000,10,Bangalore
2744,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,351000.0,65000,7,Bangalore
2745,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,358000.0,58000,6,Chandigarh
2746,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,345000.0,90000,6,Chennai
2747,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,368000.0,114000,5,Chennai
2748,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,385000.0,79000,5,Chennai
2749,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,344000.0,104348,6,Chennai
2750,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,356000.0,59000,6,Chennai
2751,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,337000.0,104354,6,Chennai
2752,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,383000.0,78000,5,Chennai
2753,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,338000.0,91000,10,Delhi
2754,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,378000.0,83317,6,Delhi
2755,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,654000.0,85222,6,Lucknow
2756,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,349000.0,81000,6,Gurgaon
2757,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,345000.0,88023,9,Hyderabad
2758,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,347000.0,85519,6,Hyderabad
2759,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,296000.0,127254,10,Hyderabad
2760,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,343000.0,94413,6,Hyderabad
2761,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,343000.0,94357,6,Hyderabad
2762,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,426000.0,59000,5,Mumbai
2763,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,318000.0,144648,10,Mumbai
2764,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,392000.0,49000,6,Mumbai
2765,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,396000.0,38000,6,Mumbai
2766,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,350000.0,79000,6,Thane
2767,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,348000.0,72500,7,Mumbai
2768,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,360000.0,44183,6,Pune
2769,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,324000.0,66000,10,Pune
2770,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,276000.0,115000,8,Pune
2771,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,339000.0,110000,6,Pune
2772,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,347000.0,89000,6,Pune
2773,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,326000.0,132000,6,Pune
2774,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,461000.0,86000,10,Kharar
2775,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,349000.0,64134,6,Pune
2776,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,374000.0,75171,5,Pune
2777,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,390000.0,54170,5,Pune
2778,Maruti Suzuki,Swift,ZDi[2014-2018],Manual,Diesel,356000.0,44190,6,Pune
2779,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,317000.0,34141,9,Bangalore
2780,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,318000.0,28746,9,Bangalore
2781,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,262000.0,122178,10,Bangalore
2782,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,313000.0,43488,9,Delhi
2783,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,317000.0,32905,9,Delhi
2784,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,280000.0,62656,10,Delhi
2785,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,318000.0,38023,8,Hyderabad
2786,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,307000.0,63998,9,Mumbai
2787,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,813000.0,25176,8,Pune
2788,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,846000.0,78609,10,Delhi
2789,Maruti Suzuki,Swift DZire,ZXI[2011-2015],Manual,Petrol,933000.0,62000,7,Chandigarh
2790,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,758000.0,59000,5,Kolkata
2791,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,726000.0,71000,5,Pune
2792,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,1080000.0,1000,1,Ahmedabad
2793,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,730000.0,68315,5,Bangalore
2794,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,764000.0,22000,5,Bangalore
2795,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,860000.0,12000,4,Bangalore
2796,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,729000.0,67000,5,Bangalore
2797,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,859000.0,18508,4,Bangalore
2798,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,722000.0,63000,5,Bangalore
2799,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,764000.0,18000,5,Bangalore
2800,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,730000.0,52000,5,Bangalore
2801,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,723000.0,57000,5,Bangalore
2802,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,845000.0,35000,4,Bangalore
2803,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,939000.0,30000,3,Chennai
2804,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,741000.0,42000,5,Chennai
2805,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,990000.0,14000,2,Chennai
2806,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,720000.0,70000,5,Delhi
2807,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,891000.0,20000,3,Delhi
2808,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,915000.0,35000,3,Gurgaon
2809,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,723000.0,53080,5,Faridabad
2810,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,707000.0,100000,5,Delhi
2811,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,746000.0,24000,5,Delhi
2812,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,734000.0,30000,5,Gurgaon
2813,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,806000.0,89000,4,Hyderabad
2814,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,925000.0,33000,3,Hyderabad
2815,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,840000.0,28000,4,Hyderabad
2816,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,894000.0,56000,3,Hyderabad
2817,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,990000.0,11706,2,Hyderabad
2818,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,822000.0,56000,4,Hyderabad
2819,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,833000.0,26000,4,Hyderabad
2820,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,924000.0,105000,2,Hyderabad
2821,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,888000.0,73000,3,Hyderabad
2822,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,735000.0,46374,5,Kolkata
2823,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,728000.0,59296,5,Kolkata
2824,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,751000.0,7125,5,Kolkata
2825,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,740000.0,32000,5,Kolkata
2826,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,834000.0,23218,4,Mumbai
2827,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,852000.0,9200,4,Mumbai
2828,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,843000.0,20000,4,Mumbai
2829,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,922000.0,22744,3,Mumbai
2830,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,929000.0,21930,3,Mumbai
2831,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,857000.0,9000,4,Mumbai
2832,Maruti Suzuki,Ertiga,ZXi[2018-2022],Manual,Petrol,723000.0,64318,5,Mumbai
